autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Beat Making Basics,"LOGIC PRO 12 UPDATE! - ""8 BIT LEGENDS"" NEW ALCHEMY PRESETS | BEAT MAKING BASICS",https://www.youtube.com/watch?v=OxHLAPvyuC4,"Beginner Guides (Beginner Guides, Alchemy & Native Synths, Drummer & Beat Production)",805,2026-03-12,11:36,696,102.52,-21.83,-10.58,,
We Make Dance Music,Composing and Ambient Orchestral Film Score + Logic Templates | Live Electronic Music Tutorial #134,https://www.youtube.com/watch?v=iJSGbXXc8Fc,Orchestral & Film Scoring (Orchestral & Film Scoring),802,2021-08-10,43:27,2607,62.58,-63.41,2.46,,
FB Music,👉 Flex Pitch Features & Functions Explained 👉 Logic Pro | Tune a vocal | vocal tuning tutorial,https://www.youtube.com/watch?v=7PIUXFjiQ-4,Flex Pitch (Flex Pitch),702,2024-08-09,05:11,311,55.81,22.02,10.16,,
SWCHS Music Dept,Alchemy modulation as quickly as possible,https://www.youtube.com/watch?v=TwW2VoiXuKE,Alchemy & Native Synths (Alchemy & Native Synths),684,2020-08-10,01:33,93,87.98,0.21,38.78,,
VL,"HOW TO SCORE A FLIM,ORCHESTRAL MUSIC WITH LOGIC PRO,EPIC FLIM SCORING & PROJECT WORKFLOW ,",https://www.youtube.com/watch?v=irom7XW_g-A,"Alchemy & Native Synths (Alchemy & Native Synths, Orchestral & Film Scoring)",656,2020-08-10,34:48,2088,83.7,-16.39,59.76,,
Sam Allen,My Film Scoring Template in Logic Pro (Full 28-Min Walkthrough),https://www.youtube.com/watch?v=1I3zP83YUgE,Beginner Guides (Beginner Guides),643,2026-03-12,27:04,1624,74.74,17.06,-32.08,,
CineTunes,How To Begin Mixing A Film Score | Film Scoring | Logic Pro X Tutorial For Beginners,https://www.youtube.com/watch?v=PsDB_gO5GP8,"Mixing & EQ Techniques (Mixing & EQ Techniques, Orchestral & Film Scoring)",636,2023-08-10,03:40,220,62.77,-16.2,-51.02,,
Timothy Coakley,GarageBand Tutorial: PRO Vocals | Editing + Flex in under 5 minutes!,https://www.youtube.com/watch?v=kb9JVMyBrLc,"Beginner Guides (Beginner Guides, Flex Pitch)",617,2021-08-10,04:31,271,72.89,74.07,19.29,,
Ernesto Aguirre,Film Scoring in Logic Pro - Scoring Vlog,https://www.youtube.com/watch?v=jZ1ea-njTow,Orchestral & Film Scoring (Orchestral & Film Scoring),592,2021-08-10,07:12,432,79.98,-53.34,11.98,,
kilphor,How to make a Sub Bass – Sound Design with ES2 & Alchemy in Logic Pro X,https://www.youtube.com/watch?v=xSlgYPHkVtw,Alchemy & Native Synths (Alchemy & Native Synths),592,2021-08-10,08:44,524,110.52,12.74,25.82,,
We Make Dance Music,How to make an Orchestral Film Score + Logic Pro X Template | Live Electronic Music Tutorial #192,https://www.youtube.com/watch?v=Ge2ArArED7k,Orchestral & Film Scoring (Orchestral & Film Scoring),558,2021-08-10,34:05,2045,66.67,-26.17,-8.4,,
Short Videos on How to Do Stuff,Logic Pro: Simple Mastering,https://www.youtube.com/watch?v=C4H3lZcujYg,Mastering & Dynamics (Mastering & Dynamics),552,2025-08-09,00:57,57,86.61,-61.08,-93.99,,
Rishabh Rajan,Logic Pro Advanced Tutorial : Morphing with Alchemy,https://www.youtube.com/watch?v=HXKz89TIlJI,Alchemy & Native Synths (Alchemy & Native Synths),438,2026-02-10,12:57,777,98.06,16.87,28.19,,
Mix It Right,"Logic Pro X Mixing Masterclass | EQ, Compression & More",https://www.youtube.com/watch?v=lyAmk0UmK0w,Mixing & EQ Techniques (Mixing & EQ Techniques),329,2026-04-11,23:47,1427,47.49,2.88,-60.51,,
Rishabh Rajan,Physical Modeling Synthesis - Logic Pro's Alchemy,https://www.youtube.com/watch?v=CYa0o8IdzUQ,Alchemy & Native Synths (Alchemy & Native Synths),284,2026-02-10,07:46,466,100.02,30.48,43.45,,
We Make Dance Music,How to Compose a Cinematic Orchestral Film Score Logic Pro X | Live Electronic Music Tutorial #024,https://www.youtube.com/watch?v=cq_KAJMhvLE,Orchestral & Film Scoring (Orchestral & Film Scoring),267,2020-08-10,36:06,2166,65.8,-56.12,-23.65,,
Internal Rhythm DJ + Producer Hub,Logic Pro for Beginners - Complete Walkthrough,https://www.youtube.com/watch?v=tVDu2Zos84A,Beginner Guides (Beginner Guides),207,2026-05-11,33:21,2001,96.04,55.72,-15.97,,
Tough Tones,Tuning and Editing Vocals (Logic Pro X & Flex Pitch) - ToughTones.com,https://www.youtube.com/watch?v=zV8t2Ed07wU,Flex Pitch (Flex Pitch),139,2020-08-10,05:59,359,53.21,43.54,14.16,,
cresshead,Autotune vocals -Flex Pitch editing in Logic Pro,https://www.youtube.com/watch?v=zNYS-ozvPzE,Flex Pitch (Flex Pitch),130,2021-08-10,07:05,425,48.39,50.08,28.83,,
Hidden Scars,"Tuning Vocals with the Flex Pitch Tool in Logic Pro X, How To, Tutorial, Demo, Home Studio, Producer",https://www.youtube.com/watch?v=MCNVyaIUVOc,Flex Pitch (Flex Pitch),110,2021-08-10,06:34,394,41.66,27.42,16.71,,
Jason Bagasina,Mendelssohn Violin Concerto Orchestral Realistic Mockup | Logic Pro + Cinematic Studio Series,https://www.youtube.com/watch?v=NqnOps8MsjA,Orchestral & Film Scoring (Orchestral & Film Scoring),67,2025-12-12,01:47,107,79.57,-43.61,31.21,,
DMapp Mastering,Logic Pro X - Compression & EQ Tutorial,https://www.youtube.com/watch?v=ljsjK0iYLGI,"Mixing & EQ Techniques (Mixing & EQ Techniques, Mastering & Dynamics)",49,2024-08-09,59:04,3544,58.23,-4.05,-93.18,,
Logic Pro X Templates,How to Compose a Cinematic Orchestral Film Score Logic Pro X | Live Electronic Music Tutorial #024,https://www.youtube.com/watch?v=gInAjv4wDHI,Orchestral & Film Scoring (Orchestral & Film Scoring),33,2025-08-09,36:44,2204,65.8,-56.12,-23.65,,
Logic Pro X Templates,Composing and Ambient Orchestral Film Score + Logic Templates | Live Electronic Music Tutorial #134,https://www.youtube.com/watch?v=MtjVpkmGWe0,Orchestral & Film Scoring (Orchestral & Film Scoring),32,2025-08-09,44:05,2645,62.58,-63.41,2.46,,
Logic Pro X Templates,How to make an Orchestral Film Score | Live Electronic Music Tutorial 217,https://www.youtube.com/watch?v=04jhhFqdM2Q,Orchestral & Film Scoring (Orchestral & Film Scoring),30,2023-08-10,41:42,2502,62.33,-39.15,9.15,,
"cubasetemplates,com",How to make an Orchestral Film Score + Logic Pro X Template | Live Electronic Music Tutorial #192,https://www.youtube.com/watch?v=D0Z2GoKHJCw,Orchestral & Film Scoring (Orchestral & Film Scoring),26,2025-08-09,34:39,2079,66.67,-26.17,-8.4,,
Logic Pro X Templates,🎻 How To Make Epic Orchestral Film Score | Live Electronic Music Tutorial 173,https://www.youtube.com/watch?v=QU1hFduF45k,Orchestral & Film Scoring (Orchestral & Film Scoring),24,2022-08-10,41:10,2470,64.58,-21.05,13.78,,
LoverboyDrew,Flex Pitch Masterclass for R&B Vocals,https://www.youtube.com/watch?v=pRKiyhVlnJY,Flex Pitch (Flex Pitch),24,2026-07-10,11:25,685,53.11,61.47,36.27,,
Mikas,How To Make Epic an Orchestral Film Score + Logic Template | Live Electronic Music Tutorial #173,https://www.youtube.com/watch?v=DRRy7m4vws8,Orchestral & Film Scoring (Orchestral & Film Scoring),21,2025-08-09,41:50,2510,69.3,-14.33,5.05,,
Logic Pro X Templates,🎞️  Composing an Electronic Orchestral Film Score | Live Electronic Music Tutorial 170,https://www.youtube.com/watch?v=26u5fqX020g,Orchestral & Film Scoring (Orchestral & Film Scoring),19,2022-08-10,37:17,2237,58.3,-47.69,-9.51,,
Logic Pro X Templates,How to compose an Orchestral Film Score +Logic Pro X Template | Live Electronic Music Tutorial #101,https://www.youtube.com/watch?v=7G3JzPM2VkI,Orchestral & Film Scoring (Orchestral & Film Scoring),17,2025-08-09,36:57,2217,69.62,-38.31,-26.41,,
Logic Pro X Templates,How to make an Orchestral Film Score | Live Electronic Music Tutorial 217,https://www.youtube.com/watch?v=bokEewpcC3w,Orchestral & Film Scoring (Orchestral & Film Scoring),13,2022-08-10,41:39,2499,62.33,-39.15,9.15,,
Logic Pro X Templates,🎞️  Composing an Electronic Orchestral Film Score | Live Electronic Music Tutorial 170,https://www.youtube.com/watch?v=xrYHxoYKw1M,Orchestral & Film Scoring (Orchestral & Film Scoring),12,2023-08-10,37:23,2243,58.3,-47.69,-9.51,,
Logic Pro X Templates,🎻 How to make an Orchestral Film Score  | Live Electronic Music Tutorial 192,https://www.youtube.com/watch?v=ck1J8marpvI,Orchestral & Film Scoring (Orchestral & Film Scoring),12,2022-08-10,34:01,2041,66.93,-43.78,-6.0,,
Logic Pro X Templates,How to compose an orchestral & electronic Film Score | Live Electronic Music Tutorial #246,https://www.youtube.com/watch?v=JCG44GwZzFg,Orchestral & Film Scoring (Orchestral & Film Scoring),9,2025-08-09,29:33,1773,62.37,-37.09,-22.7,,
"cubasetemplates,com",How to make an Orchestral Film Score + Logic Pro X Template | Live Electronic Music Tutorial #217,https://www.youtube.com/watch?v=-wDB_dGRm2o,Orchestral & Film Scoring (Orchestral & Film Scoring),9,2025-08-09,42:21,2541,59.55,-26.82,-2.28,,
Logic Pro X Templates,🎻 How to make an Orchestral Film Score  | Live Electronic Music Tutorial 192,https://www.youtube.com/watch?v=AgTmuQgDnXI,Orchestral & Film Scoring (Orchestral & Film Scoring),6,2023-08-10,34:03,2043,66.93,-43.78,-6.0,,
